792.446,986.0
792.565,939.4
792.684,956.6
792.803,944.0
792.922,916.8
793.041,901.8
793.16,894.6
793.279,877.6
793.398,861.2
793.518,845.6
793.637,832.4
793.756,823.8
793.875,826.0
793.994,818.0
794.113,804.2
794.232,798.6
794.351,788.8
794.47,775.2
794.589,762.8
794.708,759.0
794.827,762.0
794.946,749.0
795.065,748.4
795.185,738.6
795.304,722.0
795.423,719.8
795.542,710.4
795.661,714.0
795.78,703.8
795.899,705.2
796.018,709.0
796.137,687.4
796.256,691.6
796.375,681.6
796.494,681.8
796.613,680.8
796.732,678.2
796.851,671.2
796.97,665.8
797.089,667.4
797.208,659.4
797.327,656.0
797.446,658.4
797.565,647.2
797.684,643.2
797.803,642.8
797.922,644.4
798.041,644.0
798.16,639.2
798.279,639.2
798.398,638.6
798.517,634.2
798.636,639.0
798.755,636.6
798.874,630.0
798.993,634.6
799.112,628.0
799.231,633.4
799.35,623.6
799.469,625.8
799.588,631.0
799.707,625.2
799.826,622.6
799.945,616.4
800.064,620.0
800.183,614.0
800.302,615.0
800.421,611.4
800.54,612.2
800.659,611.6
800.778,610.0
800.897,605.0
801.016,606.4
801.135,599.8
801.254,609.0
801.373,604.6
801.492,606.6
801.611,597.2
801.73,600.8
801.848,598.0
801.967,598.4
802.086,595.0
802.205,601.2
802.324,593.4
802.443,601.0
802.562,590.0
802.681,590.6
802.8,593.2
802.919,594.4
803.038,588.0
803.157,591.4
803.276,595.8
803.395,596.4
803.513,583.4
803.632,588.6
803.751,577.6
803.87,587.4
803.989,584.0
804.108,590.2
804.227,579.8
804.346,590.0
804.465,586.6
804.584,589.6
804.702,576.8
804.821,586.4
804.94,579.0
805.059,584.2
805.178,587.6
805.297,584.8
805.416,584.4
805.535,584.2
805.653,579.6
805.772,588.8
805.891,585.0
806.01,587.6
806.129,583.6
806.248,584.8
806.367,580.6
806.485,581.6
806.604,581.0
806.723,585.0
806.842,583.2
806.961,578.4
807.08,577.4
807.199,580.8
807.317,581.6
807.436,582.0
807.555,581.6
807.674,577.6
807.793,581.4
807.912,578.6
808.03,576.2
808.149,579.0
808.268,578.4
808.387,578.4
808.506,578.8
808.625,578.8
808.743,575.8
808.862,582.0
808.981,582.4
809.1,580.2
809.219,578.8
809.337,580.6
809.456,571.6
809.575,577.0
809.694,576.6
809.813,578.2
809.931,575.8
810.05,576.8
810.169,574.8
810.288,570.8
810.406,579.0
810.525,578.6
810.644,575.8
810.763,580.8
810.882,584.2
811.0,579.6
811.119,576.4
811.238,580.0
811.357,581.4
811.475,575.0
811.594,581.4
811.713,588.2
811.832,582.0
811.95,579.2
812.069,575.2
812.188,580.2
812.307,574.6
812.425,580.6
812.544,584.2
812.663,583.8
812.782,575.2
812.9,577.8
813.019,573.8
813.138,577.6
813.257,574.0
813.375,572.4
813.494,574.0
813.613,577.6
813.731,569.6
813.85,577.4
813.969,567.4
814.088,577.4
814.206,568.8
814.325,576.0
814.444,573.6
814.562,573.8
814.681,570.8
814.8,565.0
814.918,565.6
815.037,574.2
815.156,570.6
815.275,567.4
815.393,562.2
815.512,567.2
815.631,565.6
815.749,566.2
815.868,567.0
815.987,571.0
816.105,565.8
816.224,568.8
816.343,567.0
816.461,579.4
816.58,575.8
816.699,579.6
816.817,576.6
816.936,571.0
817.054,572.0
817.173,567.8
817.292,565.0
817.41,568.6
817.529,570.6
817.648,566.4
817.766,561.6
817.885,565.2
818.004,563.8
818.122,561.8
818.241,561.0
818.36,555.4
818.478,558.8
818.597,560.0
818.715,558.2
818.834,552.6
818.953,550.0
819.071,553.8
819.19,558.4
819.308,553.6
819.427,553.8
819.546,550.4
819.664,551.4
819.783,544.4
819.901,552.4
820.02,545.6
820.139,545.4
820.257,552.6
820.376,549.2
820.494,543.2
820.613,542.0
820.731,547.2
820.85,540.4
820.969,540.6
821.087,541.0
821.206,544.6
821.324,541.8
821.443,545.0
821.561,542.4
821.68,541.6
821.798,538.8
821.917,539.6
822.036,537.2
822.154,541.0
822.273,540.6
822.391,536.4
822.51,533.4
822.628,539.2
822.747,533.6
822.865,535.8
822.984,535.8
823.102,537.6
823.221,534.2
823.339,536.4
823.458,533.4
823.576,539.2
823.695,532.0
823.813,536.6
823.932,531.6
824.05,533.0
824.169,533.6
824.287,536.0
824.406,536.8
824.524,530.6
824.643,532.8
824.761,536.4
824.88,529.0
824.998,530.8
825.117,531.6
825.235,538.0
825.354,539.4
825.472,541.2
825.591,537.4
825.709,534.0
825.828,529.0
825.946,527.4
826.065,528.8
826.183,529.0
826.301,529.2
826.42,533.6
826.538,529.2
826.657,537.0
826.775,535.2
826.894,535.0
827.012,535.4
827.131,538.4
827.249,533.2
827.367,528.8
827.486,533.8
827.604,534.2
827.723,526.6
827.841,529.8
827.96,525.4
828.078,535.6
828.196,527.6
828.315,528.6
828.433,523.2
828.552,529.0
828.67,528.8
828.788,532.8
828.907,525.8
829.025,526.4
829.144,528.2
829.262,531.4
829.38,519.8
829.499,522.6
829.617,525.2
829.735,530.6
829.854,522.8
829.972,524.8
830.091,524.0
830.209,525.4
830.327,526.8
830.446,526.8
830.564,528.6
830.682,523.4
830.801,531.6
830.919,526.8
831.037,526.0
831.156,528.6
831.274,523.4
831.392,527.4
831.511,522.8
831.629,526.2
831.747,526.2
831.866,524.0
831.984,526.8
832.102,530.4
832.221,527.6
832.339,532.8
832.457,528.8
832.576,530.0
832.694,526.6
832.812,528.6
832.931,525.6
833.049,534.6
833.167,523.0
833.285,528.8
833.404,528.8
833.522,529.4
833.64,522.2
833.759,534.4
833.877,535.6
833.995,532.8
834.113,535.2
834.232,535.0
834.35,530.8
834.468,531.2
834.586,529.2
834.705,535.4
834.823,532.2
834.941,535.2
835.06,528.8
835.178,529.6
835.296,527.4
835.414,529.4
835.533,524.6
835.651,527.2
835.769,527.0
835.887,531.6
836.005,524.2
836.124,529.4
836.242,520.4
836.36,532.0
836.478,520.0
836.597,524.8
836.715,523.2
836.833,522.2
836.951,522.6
837.069,525.8
837.188,525.0
837.306,527.6
837.424,524.0
837.542,525.2
837.66,523.6
837.779,532.2
837.897,526.6
838.015,532.4
838.133,528.0
838.251,532.0
838.369,526.6
838.488,526.2
838.606,532.8
838.724,531.4
838.842,530.8
838.96,530.8
839.078,532.0
839.197,528.2
839.315,535.2
839.433,543.4
839.551,539.6
839.669,539.0
839.787,540.0
839.905,541.6
840.024,538.8
840.142,538.2
840.26,540.0
840.378,545.2
840.496,538.0
840.614,544.6
840.732,535.8
840.85,537.6
840.969,540.4
841.087,540.8
841.205,539.0
841.323,548.2
841.441,545.2
841.559,544.0
841.677,542.6
841.795,541.6
841.913,537.6
842.031,537.6
842.149,537.0
842.268,539.0
842.386,536.0
842.504,532.2
842.622,535.2
842.74,531.6
842.858,538.6
842.976,540.6
843.094,537.8
843.212,543.6
843.33,540.2
843.448,543.0
843.566,534.6
843.684,542.4
843.802,540.6
843.92,541.6
844.038,544.4
844.156,542.4
844.274,542.0
844.392,544.8
844.51,542.8
844.628,537.6
844.746,542.6
844.864,544.2
844.982,540.8
845.101,543.4
845.219,541.0
845.336,540.6
845.455,542.6
845.573,539.6
845.69,546.8
845.808,542.8
845.926,545.0
846.044,542.2
846.162,546.4
846.28,543.0
846.398,543.4
846.516,547.2
846.634,552.8
846.752,549.2
846.87,548.8
846.988,540.2
847.106,545.0
847.224,548.4
847.342,550.6
847.46,547.8
847.578,551.8
847.696,556.0
847.814,550.6
847.932,558.4
848.05,556.4
848.168,552.6
848.286,548.0
848.403,552.8
848.521,542.0
848.639,549.6
848.757,544.4
848.875,547.4
848.993,547.0
849.111,552.0
849.229,545.0
849.347,545.2
849.465,543.8
849.583,548.0
849.7,540.0
849.818,541.6
849.936,540.4
850.054,541.6
850.172,541.0
850.29,536.6
