792.446,302
792.565,345
792.684,385
792.803,371
792.922,329
793.041,321
793.16,319
793.279,330
793.398,318
793.518,324
793.637,305
793.756,331
793.875,333
793.994,331
794.113,320
794.232,316
794.351,323
794.47,321
794.589,312
794.708,317
794.827,322
794.946,342
795.066,323
795.185,333
795.304,306
795.423,329
795.542,316
795.661,325
795.78,311
795.899,318
796.018,312
796.137,314
796.256,322
796.375,315
796.494,331
796.613,324
796.732,315
796.851,314
796.97,316
797.089,313
797.208,319
797.327,338
797.446,311
797.565,326
797.684,308
797.803,334
797.922,320
798.041,324
798.16,313
798.279,330
798.398,312
798.517,331
798.636,320
798.755,325
798.874,333
798.993,337
799.112,328
799.231,318
799.35,315
799.469,311
799.588,318
799.707,325
799.826,323
799.945,322
800.064,325
800.183,314
800.302,324
800.421,328
800.54,317
800.659,316
800.778,324
800.897,312
801.016,317
801.135,330
801.254,313
801.373,328
801.492,323
801.611,320
801.729,315
801.848,310
801.967,323
802.086,325
802.205,318
802.324,328
802.443,313
802.562,309
802.681,332
802.8,308
802.919,330
803.038,317
803.157,329
803.276,320
803.394,313
803.513,316
803.632,323
803.751,319
803.87,311
803.989,326
804.108,311
804.227,318
804.346,334
804.465,334
804.583,314
804.702,299
804.821,329
804.94,322
805.059,326
805.178,326
805.297,321
805.416,317
805.535,330
805.653,304
805.772,318
805.891,306
806.01,321
806.129,336
806.248,301
806.367,322
806.485,326
806.604,323
806.723,320
806.842,321
806.961,309
807.08,328
807.198,320
807.317,329
807.436,309
807.555,318
807.674,320
807.793,322
807.912,319
808.03,326
808.149,320
808.268,319
808.387,322
808.506,311
808.624,319
808.743,317
808.862,325
808.981,321
809.1,322
809.219,307
809.337,315
809.456,311
809.575,315
809.694,332
809.812,334
809.931,308
810.05,323
810.169,311
810.288,320
810.406,331
810.525,324
810.644,304
810.763,327
810.882,319
811.0,317
811.119,325
811.238,331
811.357,324
811.475,327
811.594,303
811.713,327
811.832,328
811.95,317
812.069,328
812.188,319
812.307,319
812.425,311
812.544,313
812.663,325
812.782,328
812.9,324
813.019,329
813.138,317
813.257,319
813.375,304
813.494,320
813.613,321
813.731,316
813.85,323
813.969,320
814.088,324
814.206,323
814.325,321
814.444,323
814.562,329
814.681,312
814.8,324
814.918,321
815.037,328
815.156,328
815.274,331
815.393,324
815.512,322
815.631,328
815.749,335
815.868,312
815.987,328
816.105,325
816.224,320
816.343,327
816.461,309
816.58,322
816.698,325
816.817,316
816.936,320
817.055,310
817.173,311
817.292,303
817.41,332
817.529,313
817.648,305
817.766,314
817.885,333
818.004,317
818.122,330
818.241,322
818.359,305
818.478,318
818.597,308
818.715,310
818.834,316
818.953,306
819.071,324
819.19,302
819.308,325
819.427,315
819.546,312
819.664,323
819.783,318
819.901,309
820.02,324
820.138,307
820.257,326
820.376,317
820.494,316
820.613,311
820.731,316
820.85,320
820.969,316
821.087,317
821.206,320
821.324,311
821.443,321
821.561,302
821.68,317
821.798,318
821.917,322
822.035,299
822.154,313
822.273,302
822.391,304
822.51,310
822.628,325
822.747,313
822.865,308
822.984,318
823.102,316
823.221,323
823.339,323
823.458,328
823.576,306
823.695,333
823.813,310
823.932,323
824.05,328
824.169,316
824.287,317
824.406,318
824.524,312
824.643,328
824.761,313
824.88,317
824.998,305
825.117,316
825.235,326
825.354,307
825.472,319
825.591,319
825.709,319
825.828,313
825.946,313
826.064,320
826.183,315
826.301,321
826.42,326
826.538,302
826.657,308
826.775,320
826.894,307
827.012,311
827.13,320
827.249,321
827.367,327
827.486,304
827.604,321
827.723,304
827.841,306
827.959,312
828.078,310
828.196,329
828.315,331
828.433,313
828.552,304
828.67,328
828.788,316
828.907,311
829.025,302
829.143,307
829.262,312
829.38,324
829.499,307
829.617,319
829.735,325
829.854,313
829.972,310
830.091,314
830.209,323
830.327,326
830.446,310
830.564,318
830.682,331
830.801,324
830.919,310
831.037,325
831.156,309
831.274,321
831.392,313
831.511,311
831.629,313
831.747,309
831.866,317
831.984,319
832.102,315
832.221,321
832.339,311
832.457,308
832.576,319
832.694,312
832.812,318
832.93,301
833.049,306
833.167,326
833.285,321
833.404,309
833.522,323
833.64,328
833.759,316
833.877,329
833.995,316
834.113,318
834.232,310
834.35,304
834.468,323
834.586,324
834.705,315
834.823,298
834.941,308
835.059,329
835.178,311
835.296,327
835.414,302
835.532,323
835.651,314
835.769,315
835.887,317
836.005,328
836.124,315
836.242,336
836.36,302
836.478,320
836.596,315
836.715,322
836.833,323
836.951,324
837.069,308
837.188,316
837.306,324
837.424,314
837.542,315
837.66,327
837.779,326
837.897,331
838.015,308
838.133,325
838.251,325
838.369,314
838.487,318
838.606,317
838.724,329
838.842,314
838.96,319
839.078,311
839.196,320
839.315,314
839.433,315
839.551,316
839.669,325
839.787,320
839.905,328
840.023,308
840.142,320
840.26,299
840.378,320
840.496,337
840.614,323
840.732,298
840.85,307
840.968,315
841.087,329
841.205,317
841.323,322
841.441,327
841.559,325
841.677,313
841.795,314
841.913,317
842.031,323
842.149,312
842.267,314
842.385,307
842.504,322
842.622,312
842.74,316
842.858,316
842.976,315
843.094,328
843.212,297
843.33,321
843.448,323
843.566,322
843.684,319
843.802,322
843.92,309
844.038,315
844.156,315
844.274,323
844.392,325
844.51,303
844.628,315
844.746,319
844.864,306
844.982,318
845.1,331
845.218,309
845.336,306
845.454,322
845.572,312
845.69,318
845.808,314
845.926,327
846.044,310
846.162,320
846.28,308
846.398,317
846.516,315
846.634,316
846.752,326
846.87,330
846.988,324
847.106,335
847.224,312
847.342,314
847.46,327
847.578,335
847.696,311
847.814,312
847.932,319
848.05,318
848.168,318
848.285,303
848.403,320
848.521,310
848.639,308
848.757,303
848.875,331
848.993,325
849.111,323
849.229,312
849.347,317
849.465,316
849.582,324
849.7,317
849.818,319
849.936,317
850.054,314
850.172,319
850.29,321
850.408,327
850.525,321
850.643,313
850.761,308
850.879,312
850.997,328
851.115,319
851.233,316
851.35,318
851.468,311
851.586,313
851.704,321
851.822,310
851.94,320
852.057,317
852.175,315
852.293,316
852.411,323
852.529,319
852.647,318
852.764,327
852.882,306
853.0,321
853.118,324
853.236,312
853.353,310
853.471,304
853.589,321
853.707,312
853.824,311
853.942,315
854.06,321
854.178,317
854.296,324
854.413,313
854.531,318
854.649,311
854.767,319
854.884,316
855.002,313
855.12,305
855.238,338
855.355,324
855.473,313
855.591,315
855.708,310
855.826,317
855.944,315
856.062,319
856.179,316
856.297,318
856.415,318
856.532,320
856.65,306
856.768,310
856.886,319
857.003,325
857.121,317
857.239,311
857.356,307
857.474,319
857.592,308
857.709,324
857.827,316
857.945,321
858.062,316
858.18,308
858.298,317
858.415,327
858.533,296
858.651,323
858.768,310
858.886,316
859.003,321
859.121,330
859.239,312
859.356,331
859.474,326
859.592,326
859.709,310
859.827,319
859.944,316
860.062,324
860.18,320
860.297,317
860.415,307
860.532,321
860.65,322
860.768,323
860.885,311
861.003,308
861.12,322
861.238,305
861.356,319
861.473,328
861.591,316
861.708,317
861.826,312
861.943,313
862.061,305
862.178,317
