792.446,2105
792.565,2135
792.684,2151
792.803,2151
792.922,2047
793.041,2047
793.16,2038
793.279,2054
793.398,2072
793.518,2049
793.637,2018
793.756,2051
793.875,2021
793.994,1983
794.113,2039
794.232,1966
794.351,2020
794.47,2000
794.589,1971
794.708,1997
794.827,1988
794.946,1927
795.066,1946
795.185,1975
795.304,1930
795.423,1952
795.542,1965
795.661,1975
795.78,1895
795.899,1931
796.018,1922
796.137,1961
796.256,1935
796.375,1950
796.494,1939
796.613,1885
796.732,1953
796.851,1908
796.97,1945
797.089,1860
797.208,1906
797.327,1919
797.446,1869
797.565,1903
797.684,1903
797.803,1881
797.922,1922
798.041,1905
798.16,1912
798.279,1909
798.398,1924
798.517,1869
798.636,1857
798.755,1910
798.874,1918
798.993,1911
799.112,1871
799.231,1893
799.35,1905
799.469,1931
799.588,1908
799.707,1931
799.826,1908
799.945,1924
800.064,1933
800.183,1893
800.302,1964
800.421,1886
800.54,1914
800.659,1912
800.778,1907
800.897,1952
801.016,1924
801.135,1949
801.254,1926
801.373,1957
801.492,1926
801.611,1920
801.729,1923
801.848,1920
801.967,1944
802.086,1909
802.205,1952
802.324,1943
802.443,1965
802.562,1936
802.681,1942
802.8,1916
802.919,1954
803.038,1993
803.157,1991
803.276,1949
803.394,1949
803.513,1966
803.632,2025
803.751,1966
803.87,1964
803.989,1931
804.108,1932
804.227,2013
804.346,2022
804.465,1995
804.583,2007
804.702,2038
804.821,2039
804.94,1954
805.059,2009
805.178,2013
805.297,2023
805.416,2014
805.535,2046
805.653,2008
805.772,2055
805.891,2032
806.01,2011
806.129,2082
806.248,2079
806.367,1975
806.485,2069
806.604,2053
806.723,2075
806.842,2098
806.961,2012
807.08,2065
807.198,2077
807.317,2079
807.436,2060
807.555,2088
807.674,2084
807.793,2099
807.912,2072
808.03,2104
808.149,2106
808.268,2123
808.387,2115
808.506,2076
808.624,2075
808.743,2111
808.862,2134
808.981,2058
809.1,2091
809.219,2160
809.337,2142
809.456,2084
809.575,2155
809.694,2188
809.812,2144
809.931,2137
810.05,2155
810.169,2103
810.288,2121
810.406,2108
810.525,2203
810.644,2137
810.763,2128
810.882,2125
811.0,2149
811.119,2133
811.238,2108
811.357,2168
811.475,2091
811.594,2085
811.713,2114
811.832,2115
811.95,2141
812.069,2161
812.188,2100
812.307,2173
812.425,2149
812.544,2121
812.663,2154
812.782,2116
812.9,2142
813.019,2173
813.138,2115
813.257,2153
813.375,2177
813.494,2094
813.613,2170
813.731,2116
813.85,2145
813.969,2165
814.088,2129
814.206,2087
814.325,2168
814.444,2175
814.562,2127
814.681,2139
814.8,2127
814.918,2097
815.037,2112
815.156,2012
815.274,2069
815.393,2025
815.512,2048
815.631,2030
815.749,2029
815.868,2016
815.987,2029
816.105,2037
816.224,1983
816.343,2079
816.461,2058
816.58,2017
816.698,2090
816.817,2071
816.936,2062
817.055,2060
817.173,2063
817.292,2052
817.41,2015
817.529,1936
817.648,1928
817.766,1926
817.885,1878
818.004,1846
818.122,1774
818.241,1748
818.359,1759
818.478,1714
818.597,1706
818.715,1689
818.834,1655
818.953,1641
819.071,1642
819.19,1596
819.308,1551
819.427,1554
819.546,1545
819.664,1533
819.783,1518
819.901,1541
820.02,1545
820.138,1524
820.257,1532
820.376,1552
820.494,1554
820.613,1497
820.731,1564
820.85,1510
820.969,1486
821.087,1503
821.206,1524
821.324,1483
821.443,1510
821.561,1492
