0.0	0.13260989	0.0	0.0	0.0	0.0	0.059661135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2594742	0.0	0.32092693	0.0	0.0	0.046165198	0.0	0.1967345	0.0	0.20768403	0.0	0.0	0.07715626	0.0	0.0	0.16199994	0.375849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22864842	0.34865388	0.0	0.0	0.0	0.0	0.34938565	0.0	0.23822671	0.16557243	0.0	0.0	0.0	0.17854898	0.0	0.0	0.0	0.0	0.0	0.3979757	0.30903476	0.0	0.0	0.26835114	0.0	0.0	0.10302431	0.20887648	0.0	0.30678868	0.22711651	0.0	0.0	0.0	0.0	0.24437279	0.0	0.0	0.17355216	0.0	0.45377564	0.20101066	0.5060987	0.0	0.2902433	0.0	0.0	0.0	0.0	0.08740956	0.0	0.10083165	0.0	0.0	0.0	0.0	0.5349168	0.0	0.0	0.0	0.22640975	0.0	0.0	0.0	0.47061896	0.063071914	0.0	0.14910786	0.0	0.0	0.33815265	0.0	0.0	0.0	0.0	0.104400694	0.0	0.0	0.0	0.0	0.11896183	0.0	0.47751865	0.0	0.0	0.3754998	0.0	0.0
0.0	0.12859182	0.0	0.0	0.0	0.0	0.03864529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28336692	0.0	0.336695	0.0	0.0	0.058829147	0.0	0.20654345	0.0	0.19664884	0.0	0.0	0.09864516	0.0	0.0	0.19162829	0.375887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25191668	0.3698264	0.0	0.0	0.0	0.0	0.37329805	0.0	0.2519561	0.18276803	0.0	0.0	0.0	0.19652607	0.0	0.0	0.0	0.0	0.0	0.40978965	0.31256795	0.0	0.0	0.2881719	0.0	0.0	0.12048355	0.22968833	0.0	0.33047906	0.23736799	0.0	0.0	0.0	0.0	0.24731	0.0	0.0	0.18423663	0.0	0.47796226	0.2194023	0.5350565	0.0	0.29510632	0.0	0.0	0.0	0.0	0.097724445	0.0	0.10643134	0.0	0.0	0.0	0.0	0.53750736	0.0	0.0	0.0	0.22660027	0.0	0.0	0.0	0.4961915	0.083423235	0.0	0.15342474	0.0	0.0	0.33529702	0.0	0.0	0.0	0.0	0.09022439	0.0	0.0	0.0	0.0	0.12059768	0.0	0.48257652	0.0	0.0	0.39496914	0.0	0.0
0.0	0.12104973	0.0	0.0	0.0	0.0	0.06081942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25071523	0.0	0.30503026	0.0	0.0	0.04624416	0.0	0.19520791	0.0	0.19832675	0.0	0.0	0.06268096	0.0	0.0	0.14819023	0.37400594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22516632	0.32707044	0.0	0.0	0.0	0.0	0.34649155	0.0	0.23982716	0.16214834	0.0	0.0	0.0	0.16640866	0.0	0.0	0.0	0.0	0.0	0.3952292	0.29293334	0.0	0.0	0.24304886	0.0	0.0	0.115963496	0.19500913	0.0	0.2963214	0.23131049	0.0	0.0	0.0	0.0	0.24222231	0.0	0.0	0.15685223	0.0	0.44492832	0.19961528	0.4830397	0.0	0.28448576	0.0	0.0	0.0	0.0	0.0759277	0.0	0.09750389	0.0	0.0	0.0	0.0	0.5304158	0.0	0.0	0.0	0.21442986	0.0	0.0	0.0	0.455189	0.04093498	0.0	0.12612456	0.0	0.0	0.33120355	0.0	0.0016227929	0.0	0.0	0.09968728	0.0	0.0	0.0	0.0	0.109647	0.0	0.4628745	0.0	0.0	0.36852488	0.0	0.0
0.0	0.13330086	0.0	0.0	0.0	0.0	0.08094963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27134416	0.0	0.3361633	0.0	0.0	0.0604361	0.0	0.20899522	0.0	0.21618275	0.0	0.0	0.08182073	0.0	0.0	0.17234552	0.38224754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2385326	0.3577262	0.0	0.0	0.0	0.0	0.34967884	0.0	0.2487948	0.16797845	0.0	0.0	0.0	0.1822596	0.0	0.0	0.0	0.0	0.0	0.4045705	0.3094977	0.0	0.0	0.27058944	0.0	0.0	0.10101511	0.21004541	0.0	0.3074976	0.22509886	0.0	0.0	0.0	0.0	0.2508508	0.0	0.0	0.17160852	0.0	0.4625686	0.21377784	0.51778364	0.0	0.29510388	0.0	0.0	0.0	0.0	0.086433314	0.0	0.107658885	0.0	0.0	0.0	0.0	0.5349056	0.0	0.0	0.0	0.22776379	0.0	0.0	0.0	0.47305623	0.057466846	0.0	0.13996772	0.0	0.0	0.3306148	0.0	0.0045246924	0.0	0.0	0.10282721	0.0	0.0	0.0	0.0	0.12394359	0.0	0.49567434	0.0	0.0	0.39188036	0.0	0.0
0.0	0.14521623	0.0	0.0	0.0	0.0	0.10842973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27893496	0.0	0.35791528	0.0	0.0	0.0644399	0.0	0.19757895	0.0	0.23148893	0.0	0.0	0.09201136	0.0	0.0	0.1750052	0.381809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22755603	0.36876127	0.0	0.0	0.0	0.0	0.3479106	0.0	0.24832726	0.17661558	0.0	0.0	0.0	0.17692506	0.0	0.0	0.0	0.0	0.0	0.41279402	0.31919494	0.0	0.0	0.27072743	0.0	0.0	0.09939764	0.19043596	0.0	0.31690022	0.20741796	0.0	0.0	0.0	0.0	0.26013288	0.0	0.0	0.17411654	0.0	0.46387482	0.23175676	0.52121824	0.0	0.29752916	0.0	0.0	0.0	0.0	0.08721463	0.0	0.11812464	0.0	0.0	0.0	0.0	0.5396686	0.0	0.0	0.0	0.24129768	0.0	0.0	0.0	0.45385766	0.0580903	0.0	0.15706794	0.0	0.0	0.3265477	0.0	0.011714339	0.0	0.0	0.10727661	0.0	0.0	0.0	0.0	0.12197765	0.0	0.5204739	0.0	0.0	0.40047702	0.0	0.0
0.0	0.11480697	0.0	0.0	0.0	0.0	0.05216245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29281035	0.0	0.35182643	0.0	0.0	0.049892996	0.0	0.23626061	0.0	0.17971778	0.0	0.0	0.07830377	0.0	0.0	0.21119003	0.4044825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25937602	0.34761754	0.0	0.0	0.0	0.0	0.3955618	0.0	0.27723724	0.2346794	0.0	0.0	0.0	0.19640888	0.0	0.0	0.0	0.0	0.0	0.40661278	0.2882526	0.0	0.0	0.31491873	0.0	0.0	0.1382708	0.2100509	0.0	0.34486997	0.25761703	0.0	0.0	0.0	0.0	0.25748378	0.0	0.0	0.18673794	0.0	0.47573006	0.24946475	0.5559902	0.0	0.2758148	0.0	0.0	0.0	0.0	0.08378466	0.0	0.120378196	0.0	0.0	0.0	0.0	0.5220879	0.0	0.0	0.0	0.23414749	0.0	0.0	0.0	0.49016643	0.082706116	0.0	0.15267609	0.0	0.0	0.32350448	0.0	0.0040386957	0.0	0.0	0.07501719	0.0	0.0	0.0	0.0	0.13619849	0.0	0.49564743	0.0	0.0	0.39796105	0.0	0.0
0.0	0.12510526	0.0	0.0	0.0	0.0	0.058105838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2758752	0.0	0.32194173	0.0	0.0	0.05813698	0.0	0.20460314	0.0	0.19958515	0.0	0.0	0.08174254	0.0	0.0	0.18235524	0.37201896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25189775	0.35588717	0.0	0.0	0.0	0.0	0.35533467	0.0	0.24581902	0.16468959	0.0	0.0	0.0	0.18920667	0.0	0.0	0.0	0.0	0.0	0.4070991	0.307185	0.0	0.0	0.2719119	0.0	0.0	0.108269155	0.22156899	0.0	0.30687428	0.22999065	0.0	0.0	0.0	0.0	0.2480108	0.0	0.0	0.17732282	0.0	0.45963874	0.19995876	0.51446587	0.0	0.2947679	0.0	0.0	0.0	0.0	0.08902944	0.0	0.1016329	0.0	0.0	0.0	0.0	0.53436285	0.0	0.0	0.0	0.22567923	0.0	0.0	0.0	0.4863968	0.062362533	0.0	0.1396625	0.0	0.0	0.33654127	0.0	0.0	0.0	0.0	0.093852736	0.0	0.0	0.0	0.0	0.11969408	0.0	0.48081818	0.0	0.0	0.38709298	0.0	0.0
0.0	0.12808152	0.0	0.0	0.0	0.0	0.055058658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29942378	0.0	0.35446182	0.0	0.0	0.062558465	0.0	0.21509463	0.0	0.20875902	0.0	0.0	0.10436225	0.0	0.0	0.2081597	0.37692726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26063153	0.3796924	0.0	0.0	0.0	0.0	0.37749267	0.0	0.25884458	0.19460775	0.0	0.0	0.0	0.20205824	0.0	0.0	0.0	0.0	0.0	0.41364792	0.32081535	0.0	0.0	0.29812452	0.0	0.0	0.11900476	0.22736831	0.0	0.3357687	0.23294611	0.0	0.0	0.0	0.0	0.2540104	0.0	0.0	0.18803084	0.0	0.49097562	0.23373811	0.5549068	0.0	0.29252505	0.0	0.0	0.0	0.0	0.10086157	0.0	0.10984542	0.0	0.0	0.0	0.0	0.5365177	0.0	0.0	0.0	0.2325262	0.0	0.0	0.0	0.49342552	0.08790008	0.0	0.15815575	0.0	0.0	0.3321717	0.0	0.0	0.0	0.0	0.08858615	0.0	0.0	0.0	0.0	0.13198435	0.0	0.49620762	0.0	0.0	0.40921488	0.0	0.0
0.0	0.123351954	0.0	0.0	0.0	0.0	0.056771148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27181768	0.0	0.318205	0.0	0.0	0.050692882	0.0	0.20057386	0.0	0.19991279	0.0	0.0	0.08036222	0.0	0.0	0.17001384	0.37736598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24194723	0.34986198	0.0	0.0	0.0	0.0	0.3551937	0.0	0.23845641	0.16894644	0.0	0.0	0.0	0.18575723	0.0	0.0	0.0	0.0	0.0	0.40073064	0.304641	0.0	0.0	0.2661439	0.0	0.0	0.11058649	0.21586113	0.0	0.3078834	0.22913785	0.0	0.0	0.0	0.0	0.24511449	0.0	0.0	0.16976766	0.0	0.46435794	0.20637381	0.50576776	0.0	0.2868342	0.0	0.0	0.0	0.0	0.08856224	0.0	0.09945997	0.0	0.0	0.0	0.0	0.5310833	0.0	0.0	0.0	0.22212489	0.0	0.0	0.0	0.48090658	0.06470991	0.0	0.14125045	0.0	0.0	0.33477867	0.0	0.0	0.0	0.0	0.09624576	0.0	0.0	0.0	0.0	0.11650091	0.0	0.4713196	0.0	0.0	0.37999916	0.0	0.0
0.0	0.13572614	0.0	0.0	0.0	0.0	0.07973033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2718025	0.0	0.34129396	0.0	0.0	0.06440437	0.0	0.2099483	0.0	0.22156732	0.0	0.0	0.08578985	0.0	0.0	0.17889333	0.3813977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24144518	0.3663235	0.0	0.0	0.0	0.0	0.3513489	0.0	0.2529176	0.17075497	0.0	0.0	0.0	0.18555927	0.0	0.0	0.0	0.0	0.0	0.40985975	0.3159717	0.0	0.0	0.27620864	0.0	0.0	0.1006093	0.21329544	0.0	0.3139871	0.22709985	0.0	0.0	0.0	0.0	0.25448662	0.0	0.0	0.17715307	0.0	0.46609536	0.21655552	0.52684504	0.0	0.2974224	0.0	0.0	0.0	0.0	0.08773258	0.0	0.10678452	0.0	0.0	0.0	0.0	0.53922415	0.0	0.0	0.0	0.2292756	0.0	0.0	0.0	0.47180068	0.06325328	0.0	0.14522691	0.0	0.0	0.33115557	0.0	0.002940314	0.0	0.0	0.10504031	0.0	0.0	0.0	0.0	0.1264776	0.0	0.50625837	0.0	0.0	0.39792585	0.0	0.0
