792.4458,695
792.56488,673
792.68396,682
792.8031,679
792.92218,664
793.04126,652
793.16034,647
793.27942,642
793.3985,633
793.51758,626
793.63672,601
793.7558,613
793.87488,615
793.9939,615
794.11298,601
794.23206,607
794.35114,607
794.47021,596
794.58929,603
794.70831,583
794.82739,577
794.94647,587
795.06549,579
795.18457,569
795.30365,569
795.42267,561
795.54175,562
795.66077,577
795.77985,545
795.89886,547
796.01794,552
796.13696,551
796.25598,557
796.375,543
796.49408,539
796.6131,535
796.73212,553
796.85114,543
796.97015,542
797.08923,524
797.20825,532
797.32727,529
797.44629,530
797.56531,537
797.68427,517
797.80328,516
797.9223,525
798.04132,532
798.16034,524
798.27936,518
798.39832,524
798.51733,520
798.63635,526
798.75531,518
798.87433,523
798.99329,519
799.1123,517
799.23126,509
799.35028,528
799.46924,517
799.58826,508
799.70721,513
799.82617,526
799.94519,518
800.06415,512
800.18311,506
800.30206,517
800.42102,511
800.54004,503
800.659,503
800.77795,511
800.89691,518
801.01587,504
801.13483,514
801.25372,510
801.37268,507
801.49164,512
801.6106,512
801.72955,512
801.84845,503
801.96741,517
802.08636,513
802.20526,511
802.32422,500
802.44318,510
802.56207,506
802.68103,513
802.79993,500
802.91882,507
803.03778,504
803.15668,508
803.27557,503
803.39453,505
803.51343,504
803.63232,503
803.75122,505
803.87012,511
803.98907,498
804.10797,509
804.22687,505
804.34576,515
804.46466,506
804.58356,514
804.70239,496
804.82129,517
804.94019,511
805.05908,503
805.17798,509
805.29681,510
805.41571,508
805.53461,509
805.65344,512
805.77234,525
805.89117,510
806.01007,512
806.12891,518
806.2478,511
806.36664,518
806.48547,516
806.60437,505
806.72321,521
806.84204,510
806.96088,507
807.07971,513
807.19861,510
807.31744,522
807.43628,516
807.55511,502
807.67395,511
807.79279,510
807.91162,523
808.0304,508
808.14923,520
808.26807,509
808.3869,525
808.50568,519
808.62451,515
808.74335,516
808.86212,525
808.98096,527
809.09979,513
809.21857,513
809.33734,514
809.45618,517
809.57495,526
809.69379,513
809.81256,521
809.93134,520
810.05011,521
810.16895,513
810.28772,507
810.40649,518
810.52527,521
810.64404,523
810.76282,523
810.88159,523
811.00037,528
811.11914,507
811.23792,527
811.35663,512
811.4754,531
811.59418,510
811.71295,535
811.83167,516
811.95044,532
812.06921,528
812.18793,518
812.3067,511
812.42542,518
812.54419,510
812.6629,521
812.78162,523
812.90039,509
813.0191,507
813.13782,509
813.25653,512
813.37524,517
813.49402,516
813.61273,525
813.73145,508
813.85016,515
813.96887,514
814.08759,513
814.2063,520
